      subject           activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyGyromeanX
259       -0.4376186700  -2.341956e-01     -2.341956e-01      -0.0400122080   -0.2612586400       -0.3554643400 -0.3459555300  1.363994e-01 -0.3579139300    -1.555118e-01     1.642510e-01
260       -0.4573789500  -3.281617e-01     -3.281617e-01      -0.1466619700   -0.2537510300       -0.4004019500 -0.3832563100 -6.586973e-02 -0.3656306000    -2.352496e-01    -8.103894e-02
261       -0.4437689000  -2.709705e-01     -2.709705e-01      -0.0758472010   -0.1957192000       -0.3316484400 -0.3642948900  1.050726e-02 -0.3345496700    -1.919746e-01     3.556529e-02
262       -0.4527124200  -2.335721e-01     -2.335721e-01      -0.0455633120   -0.2264546100       -0.3455021400 -0.3332251700  1.172842e-01 -0.3517014900    -1.348002e-01     2.022090e-01
263       -0.4739281600  -2.406710e-01     -2.406710e-01      -0.0465232430   -0.2857554600       -0.3514167700 -0.3658142400  5.752321e-02 -0.3743781900    -1.429277e-01     1.987095e-01
264       -0.4183004700  -2.378492e-01     -2.378492e-01       0.0275094540   -0.2265499000       -0.2842651900 -0.3634222900  3.715485e-02 -0.3420964000    -1.170222e-01     9.056605e-02
265       -0.3886622100  -2.085460e-01     -2.085460e-01       0.0610187550   -0.1356894500       -0.2593661200 -0.3315617100  1.315113e-01 -0.3349293600     1.424808e-02     1.014415e-01
266       -0.3740076000  -1.824641e-01     -1.824641e-01      -0.0215987040   -0.2134729100       -0.3592791000 -0.3631889200  1.192338e-01 -0.3429280100    -8.928655e-02     1.175292e-01
267       -0.3746620000  -2.270931e-01     -2.270931e-01      -0.0883655130   -0.2732828100       -0.3856380300 -0.3594735200  4.987308e-02 -0.3290967700    -1.810962e-01     1.933169e-01
268       -0.2972194700  -1.997257e-01     -1.997257e-01      -0.0105621570   -0.1206438100       -0.1810486900 -0.2937058600  1.337317e-01 -0.3011036900    -3.736358e-02     2.556860e-01
269       -0.2820963200  -1.796691e-01     -1.796691e-01       0.1034173900   -0.0115888930       -0.0748938030 -0.2906697000  8.197670e-02 -0.3012442800     2.562822e-02     1.588705e-01
270       -0.3479404300  -1.186536e-01     -1.186536e-01       0.1621203400   -0.1237756100       -0.2022987200 -0.3636084600  1.118209e-01 -0.3117478500    -7.233152e-02     1.686401e-01
271       -0.3430387600  -2.440966e-01     -2.440966e-01      -0.0529925900   -0.0913537270       -0.2681788200 -0.3917531200  2.723737e-02 -0.2791060300    -1.691250e-01     7.505926e-02
272       -0.2988858800  -1.725763e-01     -1.725763e-01      -0.0713072770   -0.0698630540       -0.2359247400 -0.3333552900  4.409056e-02 -0.2352124300    -1.282327e-01     2.339452e-01
273       -0.3238836000  -9.834700e-02     -9.834700e-02       0.0803859430   -0.0880326750       -0.1567409300 -0.3148307900  2.349313e-01 -0.2712845800    -7.721369e-02     3.960847e-01
274       -0.4143163500  -1.486478e-01     -1.486478e-01       0.0421504810   -0.1287510700       -0.1914281500 -0.3400421100  6.388693e-02 -0.3132972100    -3.827967e-02     1.384771e-01
275       -0.3844046000  -1.718113e-01     -1.718113e-01      -0.0226114620   -0.1585212800       -0.2815348800 -0.3375939700  3.923615e-02 -0.3204861800    -2.022534e-01     3.546892e-02
276       -0.3964272900  -1.651411e-01     -1.651411e-01      -0.0374991320   -0.2140750500       -0.3326301600 -0.3760646700  1.361618e-01 -0.3354172800    -2.465538e-01     1.763227e-01
277       -0.4201584200  -2.211837e-01     -2.211837e-01      -0.1283838900   -0.2467168200       -0.3762712000 -0.3814146700  1.409585e-01 -0.3734756800    -2.136129e-01     9.920591e-02
278       -0.4187471300  -1.987386e-01     -1.987386e-01       0.0477623310   -0.1525482800       -0.2708062400 -0.3494732500  1.153684e-01 -0.3541333900    -5.551051e-02     1.973611e-01
279       -0.4355449200  -1.551998e-01     -1.551998e-01       0.0653857420   -0.1238046400       -0.2667286300 -0.3650331600  1.319771e-01 -0.3428153600    -3.317086e-02     2.565883e-01
280       -0.4911978600  -2.362148e-01     -2.362148e-01      -0.1044584900   -0.2603609400       -0.4059278600 -0.3749153300 -1.197442e-02 -0.3998670200    -1.122520e-01     8.818961e-02
281       -0.4726671100  -2.550371e-01     -2.550371e-01      -0.0300578830   -0.2307439600       -0.4057694900 -0.3458033400  2.996970e-02 -0.3618087400    -1.153995e-01     8.276029e-02
282       -0.4540303500  -2.904114e-01     -2.904114e-01      -0.0579913100   -0.1978785800       -0.3961001900 -0.4103267200  3.709116e-02 -0.3461857700    -1.809848e-01     7.205790e-02
283       -0.4924180600  -1.900942e-01     -1.900942e-01       0.0261739480   -0.1498214200       -0.3830433700 -0.3829010100  1.455002e-01 -0.2909842500    -2.219234e-01     1.839579e-01
284       -0.4468735200  -1.703683e-01     -1.703683e-01       0.0198839400   -0.0953853850       -0.3069250000 -0.3296039300  2.116343e-01 -0.3298762000    -5.860410e-02     2.218827e-01
285       -0.4829881500  -1.647903e-01     -1.647903e-01      -0.0896380080   -0.1308619000       -0.3058246100 -0.3922196300  2.064721e-01 -0.3312123600    -2.352721e-01     2.264810e-01
286       -0.4757673000  -2.260739e-01     -2.260739e-01      -0.1000355400   -0.2464771900       -0.3515654300 -0.4362396800  6.538939e-02 -0.3265638000    -2.899439e-01     2.542594e-02
287       -0.4147215100  -2.354081e-01     -2.354081e-01      -0.0008984829   -0.2579158700       -0.3380696700 -0.3532037800 -3.913733e-02 -0.3562460900    -5.769916e-02    -2.119098e-02
288       -0.3971435200  -1.800645e-01     -1.800645e-01       0.0903634270   -0.2057241800       -0.2719093200 -0.3300738300  3.775340e-03 -0.3286106000    -1.162398e-02     1.009141e-01
289       -0.3797654000  -1.242814e-01     -1.242814e-01       0.1638573100   -0.1244927400       -0.1335094800 -0.2905743200  1.606065e-01 -0.2826765700     9.587378e-02     1.914808e-01
290       -0.3642249500  -1.015608e-01     -1.015608e-01       0.2958570000   -0.1523899400       -0.1817630700 -0.2543366000  1.302572e-01 -0.3426768500     1.430259e-01     2.391436e-01
291       -0.3943789300  -1.478390e-01     -1.478390e-01       0.2474510500   -0.1898399500       -0.2556397400 -0.2643325700  4.139748e-02 -0.3590806800     5.609346e-02     6.752023e-02
292       -0.3997646700  -2.030244e-01     -2.030244e-01       0.0116125250   -0.1408741500       -0.2493037300 -0.3089995300  9.920923e-02 -0.3029368600    -4.987961e-02     1.064607e-01
293       -0.3203206100  -1.144869e-01     -1.144869e-01       0.1934851700   -0.0584238000       -0.0863134170 -0.2343238100  1.242927e-01 -0.3049044300     1.556319e-01     2.605942e-01
294       -0.3102844700  -1.458241e-01     -1.458241e-01       0.1652546200   -0.0605997640       -0.0672266950 -0.2775107500  1.054950e-01 -0.3348881100     1.156121e-01     3.281836e-01
295       -0.3951965600  -2.696330e-01     -2.696330e-01      -0.0971177600   -0.1668731200       -0.2928722300 -0.3822396900 -6.659502e-03 -0.3804069400    -1.253835e-01     6.466654e-02
296       -0.3892523900  -2.112339e-01     -2.112339e-01      -0.0456529650   -0.1933917700       -0.2849856400 -0.3707872400 -3.184230e-02 -0.3967072100    -1.383996e-01     4.415488e-02
297       -0.4790744900  -2.497456e-02     -2.497456e-02      -0.3196883400   -0.5013072000       -0.5375170500 -0.0176703160 -2.902073e-01 -0.3236442700    -2.732521e-01    -4.473236e-01
298       -0.3797981500  -1.840550e-02     -1.840550e-02      -0.0746697850   -0.4381667400       -0.3755406500 -0.0106923650 -3.203044e-01 -0.2771139700    -1.699843e-01    -2.957689e-01
299       -0.3582730100   7.018350e-02      7.018350e-02       0.0538073050   -0.0529097660        0.0656946660 -0.1272262200  3.951333e-02 -0.4041139800    -5.758895e-02    -5.390683e-02
300       -0.2394089700   1.438349e-01      1.438349e-01       0.1448055500   -0.0679908640        0.0568824650  0.0080798768  1.616252e-01 -0.2808868600     5.820531e-02     2.473476e-01
301       -0.1972105700   8.471153e-02      8.471153e-02      -0.0032066411   -0.2100889600       -0.2659982200 -0.0751395130 -5.181626e-02 -0.2967116100    -3.899584e-02    -4.011576e-03
302       -0.2481569000  -8.498798e-03     -8.498798e-03      -0.1681424600   -0.3836017300       -0.3996597100  0.0029380933 -2.541314e-01 -0.3612115600    -1.446853e-01    -2.698102e-01
303       -0.1793995600   1.615042e-02      1.615042e-02      -0.0590841440   -0.4383810200       -0.4502848500  0.1073328000 -1.665092e-01 -0.3058672000    -7.382942e-02    -1.602499e-01
304       -0.5916563400  -3.605410e-01     -3.605410e-01      -0.5095325600   -0.3438420200       -0.6354342800 -0.3295313400  2.289462e-02  0.0113793100    -4.980306e-01    -4.823893e-01
305       -0.6007098700  -3.256060e-01     -3.256060e-01      -0.5194342500   -0.2150222800       -0.6221874800 -0.3602951200  4.449023e-02  0.0400423430    -4.378026e-01    -4.341394e-01
306       -0.6202479600  -3.329612e-01     -3.329612e-01      -0.5134392200    0.3961073100       -0.6432375300 -0.3046279100  1.074031e-01  0.0765296920    -4.866736e-01    -4.442681e-01
307       -0.6431985800  -3.760257e-01     -3.760257e-01      -0.4930317200    0.3544748300       -0.6233926200 -0.3366561000  6.905831e-02  0.0372929540    -5.123802e-01    -5.153903e-01
308       -0.6258867600  -3.771757e-01     -3.771757e-01      -0.4631778900   -0.2114306000       -0.6381744800 -0.2367347500  8.662966e-02  0.0058203686    -4.469213e-01    -4.050637e-01
309       -0.5607355200  -3.544932e-01     -3.544932e-01      -0.4488842900   -0.1928580100       -0.6273787500 -0.2806305000  2.034013e-01  0.0809091220    -3.902685e-01    -2.150524e-01
310       -0.5465062400  -2.896388e-01     -2.896388e-01      -0.4789713700   -0.2182359300       -0.6017542300 -0.3442075700  1.922280e-01  0.1004916600    -4.119851e-01    -2.501874e-01
311       -0.5488493000  -2.603375e-01     -2.603375e-01      -0.4159240000   -0.2347916400       -0.5263500700 -0.3641299900  3.462018e-02  0.0955216430    -4.439749e-01    -3.157552e-01
312       -0.5677099400  -2.403416e-01     -2.403416e-01      -0.3745247700   -0.2136880900       -0.5607139900 -0.3201183100 -4.978361e-02  0.1646408200    -4.494281e-01    -3.386592e-01
313       -0.7006821700  -2.132293e-01     -2.132293e-01      -0.4691207300   -0.1614094100       -0.7188639800 -0.2056380700  4.528505e-02  0.2105984800    -3.803195e-01    -4.012548e-01
314       -0.6718041200  -2.585547e-01     -2.585547e-01      -0.5052175600   -0.2416711600       -0.6766977100 -0.2599931100  7.954637e-02  0.0962335430    -3.641461e-01    -4.109677e-01
315       -0.6167479800  -3.243921e-01     -3.243921e-01      -0.5001529300    0.2025459800       -0.6223416900 -0.4068962500  1.437816e-01 -0.0231408370    -4.949330e-01    -3.708177e-01
316       -0.5857765500  -2.585287e-01     -2.585287e-01      -0.4010930200    0.1489891800       -0.6093504900 -0.2839222900  2.480073e-01  0.0608002380    -4.223364e-01    -2.760738e-01
317       -0.5668648400  -2.718674e-01     -2.718674e-01      -0.3907884500   -0.2516574600       -0.6434124300 -0.2640013000  1.365291e-01  0.1197142900    -4.337636e-01    -2.482274e-01
318       -0.5632070300  -3.397693e-01     -3.397693e-01      -0.4097724600   -0.2253110700       -0.6090982300 -0.3767910800  6.586372e-02  0.0879534710    -4.288212e-01    -3.555365e-01
319       -0.5866072800  -3.102418e-01     -3.102418e-01      -0.3875010400   -0.1867035500       -0.5635149800 -0.2676369500  8.804499e-02  0.1636796700    -2.792754e-01    -3.577085e-01
320       -0.5662777800  -2.580423e-01     -2.580423e-01      -0.4004386400   -0.0993533140       -0.5658131100 -0.2496453700  3.167200e-02  0.1928634300    -3.661548e-01    -3.219558e-01
321       -0.5606233700  -2.515878e-01     -2.515878e-01      -0.4719735000   -0.1546385900       -0.6278167400 -0.2730650900  3.087935e-02  0.1377018200    -4.191949e-01    -3.232412e-01
322       -0.6592450600  -2.586479e-01     -2.586479e-01      -0.5278976000   -0.2454859500       -0.7200235900 -0.2827308500  3.911979e-02  0.1585168900    -4.253202e-01    -3.689760e-01
323       -0.6314111800  -2.954191e-01     -2.954191e-01      -0.6096923500   -0.2880215100       -0.7218561600 -0.3210651500  1.874547e-02  0.1358309300    -5.084109e-01    -4.282772e-01
324       -0.5680797600  -2.832836e-01     -2.832836e-01      -0.4816348200    0.1592242600       -0.6860801800 -0.3295641400  1.321788e-01  0.1357450200    -4.731349e-01    -3.732183e-01
325       -0.5679710100  -3.339720e-01     -3.339720e-01      -0.4370964800    0.1199546300       -0.6715777700 -0.3035145300  1.646128e-01  0.1012671400    -4.091282e-01    -3.428737e-01
326       -0.6068847600  -3.551745e-01     -3.551745e-01      -0.4386743500   -0.2516760100       -0.6590224900 -0.3120325400 -4.938267e-02  0.0988500450    -3.854462e-01    -3.602425e-01
327       -0.5972568500  -3.921984e-01     -3.921984e-01      -0.3671663300   -0.2021468800       -0.6453023600 -0.4194632500  5.384917e-02  0.0666963630    -3.976444e-01    -3.371156e-01
328       -0.5286141900  -3.174589e-01     -3.174589e-01      -0.3764198900   -0.1966302400       -0.6668927200 -0.3694417300  9.638289e-02  0.0821375320    -4.553987e-01    -3.107841e-01
329       -0.4946785900  -2.219776e-01     -2.219776e-01      -0.3606445400   -0.1993510400       -0.6717880100 -0.2512799800 -3.668073e-03  0.1358976600    -4.421157e-01    -2.639167e-01
330       -0.5707374200  -2.435260e-01     -2.435260e-01      -0.4242117500   -0.2084972500       -0.6691969800 -0.3298154400 -9.421720e-02  0.1871218400    -4.775968e-01    -3.740630e-01
331       -0.3076655000   1.844411e-01      1.844411e-01      -0.0177756830   -0.3999880300       -0.6115541900  0.2566176600  8.874705e-02 -0.3067966700    -7.530797e-03    -9.023304e-02
332       -0.2434382500   1.677730e-01      1.677730e-01       0.0024839334   -0.3516802900       -0.4388582400  0.1801730000 -1.319856e-01 -0.1895752600     5.094969e-04    -2.210876e-01
333       -0.2783979900   4.983889e-02      4.983889e-02       0.1123473500   -0.0869091350       -0.2371698700  0.0157680640 -2.538428e-02 -0.1022674700     6.551099e-02     6.712140e-03
334       -0.3438178700  -3.686131e-02     -3.686131e-02       0.1022556500   -0.0752112580       -0.1999566000 -0.1694122700 -8.461018e-02 -0.3219931300    -7.388527e-03    -5.878584e-02
335       -0.3333026000   2.530541e-02      2.530541e-02      -0.0159983850   -0.3322319200       -0.3481778500  0.0147853480 -2.482909e-01 -0.2749457600    -7.826881e-02    -2.640689e-01
336       -0.2245363200  -6.909268e-02     -6.909268e-02      -0.0847311430   -0.2941325400       -0.4780726900 -0.1739530900 -8.339004e-03 -0.3182451500    -2.613427e-01     6.937832e-02
337       -0.1639279600   2.297968e-02      2.297968e-02      -0.0642646830   -0.2999165100       -0.3692971700  0.0598644100  5.879023e-02 -0.3675236700    -5.428130e-02     1.136589e-01
338       -0.1790094500   4.822372e-02      4.822372e-02      -0.0730864850   -0.3563245700       -0.4150656100  0.2510470400 -2.442767e-01 -0.2929645300     1.022849e-02    -3.195632e-01
339       -0.2869058600   4.763569e-02      4.763569e-02      -0.0268209400   -0.3656735500       -0.5359831200  0.0902298000 -3.259355e-01 -0.2544578700    -8.186548e-02    -2.686712e-01
340       -0.1113809900   3.540884e-02      3.540884e-02       0.0853025500   -0.1969933400       -0.1459496500  0.1077926700  3.978872e-02 -0.2659597400    -2.436308e-02    -9.476766e-02
341       -0.2912611400   4.963325e-03      4.963325e-03       0.0164066830   -0.0655475370       -0.1705077700  0.0641435330 -1.141081e-01 -0.1946519500    -4.164088e-02    -2.199978e-01
342       -0.4202860000  -6.620107e-02     -6.620107e-02      -0.1139041700   -0.1062495600       -0.4270947000 -0.0363453890  1.474465e-02 -0.3103637400    -1.354809e-01    -1.270602e-01
343       -0.3459455800  -5.643550e-03     -5.643550e-03      -0.1472477500   -0.2718503600       -0.4340302000  0.0083422084  5.725143e-02 -0.2851101000    -1.309478e-01    -1.004092e-01
344       -0.1970667300  -1.967816e-02     -1.967816e-02       0.0689698550   -0.1500120700       -0.1114080000  0.0084620015 -1.835249e-02 -0.2241985700     4.966505e-02    -8.404940e-02
345       -0.1808371500   4.923337e-03      4.923337e-03       0.1005661700   -0.1387979300       -0.1573830000 -0.1390136100 -1.680129e-01 -0.2790360900    -5.037568e-02    -1.570092e-01
346       -0.2269622600   1.225455e-02      1.225455e-02       0.0101705670   -0.3252239600       -0.3160199200  0.0121027190 -3.224405e-01 -0.2657019300    -4.509075e-02    -3.734710e-01
347       -0.2487066900  -3.741580e-02     -3.741580e-02       0.0869884960   -0.3496226600       -0.2204486800 -0.0195325430 -2.638831e-01 -0.3274988800    -1.171946e-01    -3.032766e-01
348       -0.6997610700  -6.061935e-01     -6.061935e-01      -0.7483554800   -0.4819630400       -0.6645197000 -0.8777570700 -7.891800e-01 -0.5688451800    -8.083332e-01    -9.121949e-01
349       -0.9562465500  -8.603556e-01     -8.603556e-01      -0.9355045700   -0.8355438700       -0.9491273600 -0.9755026100 -8.619852e-01 -0.8616474200    -9.651951e-01    -9.408722e-01
350       -0.9867870500  -9.815709e-01     -9.815709e-01      -0.9889696900   -0.9667525400       -0.9895482000 -0.9945571100 -9.648528e-01 -0.9901197800    -9.873221e-01    -9.853344e-01
351       -0.9796995100  -9.412197e-01     -9.412197e-01      -0.9687073000   -0.9511137400       -0.9833124500 -0.9775581800 -9.280079e-01 -0.9663097700    -9.720897e-01    -9.730796e-01
352       -0.9639546600  -9.105855e-01     -9.105855e-01      -0.9457620900   -0.8783823400       -0.9580766600 -0.9663448400 -8.388975e-01 -0.9417508700    -9.553823e-01    -9.316754e-01
353       -0.9191732200  -8.743089e-01     -8.743089e-01      -0.9295778900   -0.8400454700       -0.9301166500 -0.9682423300 -7.976239e-01 -0.9276353000    -9.541528e-01    -8.694785e-01
354       -0.9050954000  -8.769618e-01     -8.769618e-01      -0.9271652000   -0.8174037900       -0.9311448900 -0.9602457300 -7.615999e-01 -0.8977582000    -9.475572e-01    -8.500206e-01
355       -0.8954646700  -8.905743e-01     -8.905743e-01      -0.9219538100   -0.8223323600       -0.9331930500 -0.9660733700 -7.843847e-01 -0.8675933800    -9.532541e-01    -8.709496e-01
356       -0.8873351900  -8.473566e-01     -8.473566e-01      -0.8825525800   -0.8203365700       -0.9121465500 -0.9580433400 -7.492405e-01 -0.8962232300    -9.226917e-01    -8.205734e-01
357       -0.8680407700  -8.312058e-01     -8.312058e-01      -0.8532412900   -0.7627245000       -0.8931083600 -0.9261599300 -7.128905e-01 -0.8796148400    -8.749919e-01    -7.943674e-01
358       -0.8710256600  -8.622211e-01     -8.622211e-01      -0.8643913000   -0.7185857800       -0.9024744800 -0.9272577000 -8.076866e-01 -0.8560896200    -8.920270e-01    -8.529013e-01
359       -0.9254972800  -8.553846e-01     -8.553846e-01      -0.9160218000   -0.7632427800       -0.9300568500 -0.9547576900 -8.637487e-01 -0.7583036400    -9.395995e-01    -9.003953e-01
360       -0.9537671900  -8.700534e-01     -8.700534e-01      -0.9693039700   -0.8840977600       -0.9768951400 -0.9638077800 -9.032313e-01 -0.7148090500    -9.678386e-01    -9.450189e-01
361       -0.9482097000  -9.298955e-01     -9.298955e-01      -0.9453771700   -0.8423004600       -0.9394311800 -0.9612156600 -8.811536e-01 -0.8657033800    -9.554826e-01    -9.256648e-01
362       -0.9338472600  -9.102498e-01     -9.102498e-01      -0.9250751500   -0.8289277700       -0.9372620900 -0.9300341800 -8.550284e-01 -0.9195219500    -9.218472e-01    -8.834533e-01
363       -0.9321719300  -9.130415e-01     -9.130415e-01      -0.9181082800   -0.8467303200       -0.9385577600 -0.9327738200 -8.787915e-01 -0.9317226900    -9.135707e-01    -9.068926e-01
364       -0.9738730200  -6.819419e-01     -6.819419e-01      -0.9597290300   -0.8585388600       -0.9796749300 -0.9183600900 -5.685921e-01 -0.7731860900    -9.804806e-01    -9.389987e-01
365       -0.9866235500  -8.406074e-01     -8.406074e-01      -0.9921763100   -0.9016546800       -0.9905723700 -0.9755763700 -8.036374e-01 -0.8954199100    -9.875744e-01    -9.818744e-01
366       -0.9892760200  -9.796958e-01     -9.796958e-01      -0.9913061000   -0.9322795200       -0.9925182400 -0.9934348200 -9.693680e-01 -0.9632235900    -9.881979e-01    -9.873022e-01
367       -0.9932037700  -9.845673e-01     -9.845673e-01      -0.9916203600   -0.9769047700       -0.9945492200 -0.9942826500 -9.735967e-01 -0.9857712400    -9.888154e-01    -9.887662e-01
368       -0.9887113700  -9.779475e-01     -9.779475e-01      -0.9873122400   -0.8902416300       -0.9898891600 -0.9916453600 -9.641238e-01 -0.9879034400    -9.876991e-01    -9.884536e-01
369       -0.9738279400  -9.652121e-01     -9.652121e-01      -0.9808678300   -0.9046715000       -0.9831479300 -0.9808505300 -9.485124e-01 -0.9803164600    -9.809591e-01    -9.749282e-01
370       -0.9723140500  -9.682160e-01     -9.682160e-01      -0.9836004700   -0.9495570300       -0.9833882500 -0.9790305500 -9.456285e-01 -0.9738814800    -9.791311e-01    -9.678469e-01
371       -0.9851970400  -9.759502e-01     -9.759502e-01      -0.9874064000   -0.9641027500       -0.9862677900 -0.9897166200 -9.538134e-01 -0.9771125700    -9.863840e-01    -9.828264e-01
372       -0.9920798700  -9.793338e-01     -9.793338e-01      -0.9918936300   -0.9794798800       -0.9933538700 -0.9953756400 -9.605933e-01 -0.9863386400    -9.914767e-01    -9.902673e-01
373       -0.9959871200  -9.929396e-01     -9.929396e-01      -0.9938748100   -0.9783432900       -0.9952334500 -0.9976868100 -9.880370e-01 -0.9914925700    -9.950411e-01    -9.899791e-01
374       -0.9963617400  -9.975070e-01     -9.975070e-01      -0.9942504200   -0.9806501700       -0.9972602000 -0.9981502500 -9.891408e-01 -0.9947691700    -9.962675e-01    -9.944767e-01
375       -0.9966608200  -9.982089e-01     -9.982089e-01      -0.9959674500   -0.9948671000       -0.9985650300 -0.9992399200 -9.941882e-01 -0.9963861900    -9.970971e-01    -9.977137e-01
376       -0.9979854600  -9.960097e-01     -9.960097e-01      -0.9953026600   -0.9957212500       -0.9994238800 -0.9976381600 -9.896217e-01 -0.9939137400    -9.957875e-01    -9.960326e-01
377       -0.9964049100  -9.973715e-01     -9.973715e-01      -0.9962316300   -0.9952092500       -0.9984954700 -0.9978905400 -9.942582e-01 -0.9942176900    -9.956018e-01    -9.945111e-01
378       -0.9808531300  -9.473222e-01     -9.473222e-01      -0.9814752300   -0.9338751300       -0.9834313100 -0.9925792200 -9.500400e-01 -0.9553211900    -9.901612e-01    -9.809309e-01
379       -0.9793149700  -3.729630e-01     -3.729630e-01      -0.9545047300   -0.9452104400       -0.9870227600 -0.9166677900 -1.700135e-01 -0.4624529600    -9.895876e-01    -9.293922e-01
380       -0.9863868100  -8.212538e-01     -8.212538e-01      -0.9766543600   -0.9471679000       -0.9894658600 -0.9882369500 -7.438005e-01 -0.8434784400    -9.903807e-01    -9.454157e-01
381       -0.9854978200  -9.668727e-01     -9.668727e-01      -0.9793429100   -0.9615126100       -0.9899358900 -0.9932431700 -9.487271e-01 -0.9680032900    -9.870760e-01    -9.497172e-01
382       -0.9892494800  -9.782038e-01     -9.782038e-01      -0.9835953000   -0.9740476900       -0.9909909500 -0.9955549700 -9.761568e-01 -0.9763826700    -9.886784e-01    -9.671633e-01
383       -0.9945784300  -9.708402e-01     -9.708402e-01      -0.9939554800   -0.9803300800       -0.9952573800 -0.9949589100 -9.718926e-01 -0.9810894700    -9.906611e-01    -9.857396e-01
384       -0.9822088700  -9.498724e-01     -9.498724e-01      -0.9946615500   -0.9257778300       -0.9902234900 -0.9929699600 -9.551900e-01 -0.9695839300    -9.922317e-01    -9.867975e-01
385       -0.9614200900  -4.558013e-01     -4.558013e-01      -0.9637790900   -0.7806135700       -0.9619693000 -0.8674499900 -5.066637e-01 -0.7186548600    -9.702297e-01    -9.600581e-01
386       -0.9128216200  -5.440076e-01     -5.440076e-01      -0.9247924800   -0.8746499100       -0.9349777400 -0.8547265200 -5.294402e-01 -0.7501918900    -9.477602e-01    -8.985051e-01
387       -0.9201343600  -3.628770e-01     -3.628770e-01      -0.9219723700   -0.9070254600       -0.9298963400 -0.8147274600 -2.716358e-01 -0.8005273000    -9.522789e-01    -9.106798e-01
388       -0.9802836000  -8.866817e-01     -8.866817e-01      -0.9599299100   -0.9549384500       -0.9774851100 -0.9399064200 -8.889682e-01 -0.9177261900    -9.508435e-01    -9.468356e-01
389       -0.9802794400  -9.740804e-01     -9.740804e-01      -0.9558402300   -0.9457465500       -0.9841340300 -0.9797840300 -9.457222e-01 -0.9807702000    -9.438033e-01    -9.310360e-01
390       -0.9846031300  -9.809016e-01     -9.809016e-01      -0.9613190600   -0.9694596900       -0.9863499300 -0.9834489500 -9.692035e-01 -0.9759794400    -9.576965e-01    -9.497130e-01
391       -0.9537805500  -6.712610e-01     -6.712610e-01      -0.8986323800   -0.9092617200       -0.9543180300 -0.9325665800 -5.006460e-01 -0.8202054900    -9.284052e-01    -8.975724e-01
392       -0.9844991300  -9.058474e-01     -9.058474e-01      -0.9842876700   -0.8948130900       -0.9894242300 -0.9790079600 -8.489570e-01 -0.8823020700    -9.843517e-01    -9.697722e-01
393       -0.9904307400  -9.453560e-01     -9.453560e-01      -0.9903765000   -0.9310899100       -0.9919871500 -0.9919478600 -9.145950e-01 -0.9797418900    -9.871089e-01    -9.818867e-01
394       -0.9919400100  -9.866313e-01     -9.866313e-01      -0.9933596700   -0.9758866400       -0.9917990100 -0.9965468700 -9.672338e-01 -0.9751504100    -9.924117e-01    -9.858011e-01
395       -0.9928211600  -9.855193e-01     -9.855193e-01      -0.9928484800   -0.9843868200       -0.9947077300 -0.9974720400 -9.746333e-01 -0.9723931700    -9.936761e-01    -9.836299e-01
396       -0.9940144700  -9.872762e-01     -9.872762e-01      -0.9940477800   -0.9883338500       -0.9961661400 -0.9976607500 -9.843687e-01 -0.9772145300    -9.958125e-01    -9.897476e-01
397       -0.9960510200  -9.962891e-01     -9.962891e-01      -0.9954383500   -0.9858026800       -0.9971726100 -0.9962564300 -9.887166e-01 -0.9922300900    -9.943263e-01    -9.956705e-01
398       -0.9922401200  -9.634905e-01     -9.634905e-01      -0.9917256500   -0.9728039400       -0.9939120400 -0.9939347400 -9.800971e-01 -0.9533684200    -9.941252e-01    -9.846496e-01
399       -0.9839956500  -9.618534e-01     -9.618534e-01      -0.9863843900   -0.9666145400       -0.9887812400 -0.9915377100 -9.635279e-01 -0.9636374700    -9.879222e-01    -9.772921e-01
400       -0.9858012900  -9.725462e-01     -9.725462e-01      -0.9860252000   -0.9729386300       -0.9884339800 -0.9924877400 -9.642264e-01 -0.9605757800    -9.885970e-01    -9.821922e-01
401       -0.9949420300  -9.916070e-01     -9.916070e-01      -0.9911309400   -0.9892827200       -0.9949335200 -0.9977398400 -9.904292e-01 -0.9846743400    -9.939054e-01    -9.887071e-01
402       -0.9941772700  -9.933583e-01     -9.933583e-01      -0.9900173700   -0.9966276900       -0.9936677400 -0.9980757100 -9.912003e-01 -0.9902950200    -9.941547e-01    -9.875797e-01
403       -0.9950586500  -9.958216e-01     -9.958216e-01      -0.9897393900   -0.9934763700       -0.9940446500 -0.9977409800 -9.899624e-01 -0.9946138500    -9.930384e-01    -9.854892e-01
404       -0.9970861400  -9.909531e-01     -9.909531e-01      -0.9936688800   -0.9930935400       -0.9963057200 -0.9973027000 -9.899348e-01 -0.9887078200    -9.920027e-01    -9.870984e-01
405       -0.9213776800  -7.928312e-01     -7.928312e-01      -0.8830091100   -0.7808271300       -0.9340575400 -0.9261345600 -7.737308e-01 -0.7929434200    -9.358983e-01    -8.977207e-01
406       -0.9737633600  -9.346028e-01     -9.346028e-01      -0.9755074200   -0.8732436800       -0.9811506200 -0.9795476400 -9.028249e-01 -0.9208536200    -9.791852e-01    -9.595296e-01
